place_id,type,persons,latitude,longitude
2066464,Household,1,41.79636652,-87.58104734
2066465,Household,1,41.79899552,-87.58324163
2066466,Household,1,41.79567008,-87.58442464
2066467,Household,6,41.79681524,-87.58175929
2066468,Household,1,41.79619835,-87.58629808
2066469,Household,1,41.7957511,-87.58131345
2066470,Household,2,41.79613452,-87.58615469
2066471,Household,4,41.79893864,-87.58404514
2066472,Household,2,41.79706929,-87.58157734
2066473,Household,1,41.79529753,-87.5811686
2066474,Household,1,41.79619093,-87.58619182
2066475,Household,3,41.79641112,-87.58333112
2066476,Household,2,41.79749837,-87.58315291
2066477,Household,4,41.79853123,-87.5856948
2066478,Household,2,41.79962399,-87.58556458
2066479,Household,1,41.79905985,-87.58452117
2066480,Household,1,41.79524503,-87.58475355
2066481,Household,1,41.79655952,-87.58417053
2066482,Household,3,41.79845843,-87.58293651
2066483,Household,2,41.799634,-87.58304378
2066484,Household,3,41.79844395,-87.58412763
2066485,Household,4,41.79722208,-87.58516203
2066486,Household,1,41.79585143,-87.58285824
2066487,Household,2,41.79874197,-87.58292368
2066488,Household,1,41.79686537,-87.58192562
2066489,Household,1,41.79763923,-87.58519863
2066490,Household,2,41.79809058,-87.58236092
2066491,Household,1,41.79846807,-87.58364007
2066492,Household,1,41.79727506,-87.58149044
2066493,Household,2,41.79875755,-87.58574338
2066495,Household,2,41.79773726,-87.58298606
2066496,Household,2,41.79825606,-87.58225851
2066497,Household,1,41.79907635,-87.58376872
2066498,Household,1,41.79633905,-87.58127466
2066499,Household,1,41.79807826,-87.58204341
2066500,Household,1,41.79807489,-87.58478014
2066501,Household,4,41.79939362,-87.58611575
2066502,Household,2,41.796545,-87.58313193
2066503,Household,2,41.79847237,-87.58477887
2066504,Household,3,41.79754164,-87.58666202
2066505,Household,1,41.79936323,-87.58357602
2066506,Household,1,41.7971348,-87.5843796
2066507,Household,3,41.79864906,-87.58536056
2066508,Household,1,41.79618142,-87.58563598
2066509,Household,2,41.79633769,-87.58228809
2066511,Household,1,41.79680986,-87.58506319
2066512,Household,1,41.79918674,-87.58547471
2066513,Household,3,41.79764967,-87.58389165
2066514,Household,2,41.79776642,-87.58248426
2066515,Household,1,41.79815827,-87.58208299
2066516,Household,2,41.79520776,-87.58577691
2066517,Household,3,41.79648817,-87.58258377
2066518,Household,1,41.79527642,-87.58152755
2066519,Household,2,41.79664974,-87.58134445
2066520,Household,1,41.79717516,-87.58521921
2066521,Household,5,41.79748246,-87.58181344
2066522,Household,2,41.7963565,-87.58087149
2066523,Household,1,41.7991333,-87.5850484
2066524,Household,1,41.79881769,-87.5830169
2066525,Household,1,41.79906138,-87.58349107
2066526,Household,1,41.79879669,-87.58396819
2066527,Household,2,41.79962941,-87.58528474
2066528,Household,1,41.7960531,-87.58600417
2066529,Household,1,41.79665288,-87.58258346
2066530,Household,1,41.79770136,-87.58650093
2066531,Household,1,41.79717159,-87.58536053
2066532,Household,2,41.79707406,-87.58554318
2066533,Household,1,41.79963399,-87.58269917
2066534,Household,1,41.79614213,-87.58294843
2066535,Household,3,41.79723569,-87.58248876
2066536,Household,4,41.79642908,-87.58114502
2066537,Household,1,41.7967317,-87.58236295
2066538,Household,3,41.799634,-87.58423801
2066539,Household,1,41.79609181,-87.58109434
2066540,Household,2,41.79558407,-87.58587189
2066541,Household,3,41.79897551,-87.58344773
2066542,Household,3,41.79960152,-87.58654749
2066543,Household,1,41.79963399,-87.58362473
2066544,Household,1,41.7966347,-87.58289291
2066545,Household,1,41.79594074,-87.58163018
2066546,Household,1,41.79958807,-87.58680652
2066547,Household,1,41.79860126,-87.58626762
2066548,Household,2,41.79796658,-87.58177989
2066549,Household,1,41.79963399,-87.58501095
2066550,Household,1,41.79857562,-87.58350713
2066551,Household,4,41.79685443,-87.58212269
2066552,Household,1,41.7960479,-87.58268003
2066553,Household,4,41.79821378,-87.58480492
2066554,Household,2,41.79816501,-87.58500186
2066555,Household,1,41.79526813,-87.58166856
2066556,Household,1,41.79530498,-87.58104187
2066557,Household,1,41.79627637,-87.58582452
2066558,Household,1,41.79870314,-87.58534785
2066559,Household,3,41.79542675,-87.58126543
2066560,Household,1,41.79782089,-87.58084462
2066561,Household,1,41.79551882,-87.58652423
2066562,Household,1,41.7976821,-87.58447097
2066563,Household,2,41.799634,-87.5830512
2066564,Household,1,41.79926127,-87.58601145
2066565,Household,1,41.79895637,-87.58307378
2066566,Household,2,41.79754725,-87.58581204
2066567,Household,1,41.79599093,-87.58645792
2066568,Household,3,41.79694159,-87.58651619
2066569,Household,1,41.79760908,-87.58476126
2066570,Household,1,41.79772701,-87.58181098
2066571,Household,2,41.79705184,-87.5851865
2066572,Household,4,41.79921533,-87.58368305
2066573,Household,2,41.79578941,-87.58246024
2066574,Household,2,41.79713872,-87.58234814
2066575,Household,3,41.79720052,-87.58447346
2066576,Household,1,41.79544332,-87.58626783
2066577,Household,1,41.79786944,-87.581765
2066578,Household,1,41.79641154,-87.58636418
2066579,Household,2,41.79767951,-87.58595816
2066580,Household,2,41.79934077,-87.58516545
2066581,Household,1,41.79744522,-87.58279621
2066582,Household,2,41.79551141,-87.58507078
2066583,Household,2,41.79851788,-87.58307071
2066584,Household,1,41.79561516,-87.58107991
2066585,Household,4,41.79774531,-87.58349279
2066586,Household,1,41.79768116,-87.58472533
2066587,Household,1,41.79571373,-87.58499258
2066588,Household,1,41.79834151,-87.58428232
2066589,Household,4,41.79855399,-87.58331761
2066590,Household,5,41.79941151,-87.58351302
2066591,Household,1,41.79870209,-87.58595788
2066592,Household,1,41.79595251,-87.58149738
2066593,Household,2,41.7961257,-87.58120362
2066594,Household,1,41.79553959,-87.58143329
2066596,Household,2,41.7961765,-87.5814634
2066597,Household,2,41.79868788,-87.58632733
2066598,Household,1,41.79520808,-87.58576924
2066599,Household,1,41.79802478,-87.58215249
2066601,Household,1,41.79582144,-87.58541112
2066602,Household,1,41.79568955,-87.58176376
2066603,Household,2,41.79869139,-87.58606782
2066604,Household,2,41.79587554,-87.58539475
2066605,Household,2,41.79647765,-87.58583422
2066606,Household,4,41.79527114,-87.58161734
2066607,Household,1,41.79834803,-87.58413024
2066608,Household,4,41.79809439,-87.58234213
2066609,Household,3,41.79734821,-87.58632206
2066610,Household,1,41.79893108,-87.58386223
2066611,Household,1,41.79649644,-87.5866126
2066612,Household,1,41.79573499,-87.58643011
2066613,Household,2,41.79864099,-87.58475244
2066614,Household,5,41.79594468,-87.58160769
2066615,Household,2,41.79651151,-87.58561084
2066616,Household,1,41.7988168,-87.58398208
2066617,Household,1,41.79557989,-87.585809
2066618,Household,1,41.79607184,-87.58516633
2066619,Household,1,41.79622841,-87.58322439
2066620,Household,1,41.79821481,-87.58663656
2066621,Household,1,41.7978393,-87.58311634
2066622,Household,2,41.79953371,-87.58521557
2066623,Household,6,41.79896381,-87.58349647
2066624,Household,2,41.79715802,-87.58435533
2066625,Household,1,41.79832114,-87.58186333
2066626,Household,2,41.79569592,-87.58594092
2066627,Household,1,41.79664312,-87.58106551
2066628,Household,1,41.79760239,-87.58203313
2066629,Household,2,41.7988513,-87.5825115
2066630,Household,1,41.79893686,-87.58425498
2066631,Household,2,41.79598697,-87.58094806
2066632,Household,1,41.79641871,-87.58436399
2066633,Household,3,41.79586179,-87.58456804
2066634,Household,1,41.799634,-87.58304284
2066635,Household,4,41.79913691,-87.5877568
2066636,Household,3,41.79961436,-87.58606221
2066637,Household,1,41.79827013,-87.58614472
2066638,Household,1,41.7986703,-87.58271748
2066639,Household,1,41.79582105,-87.58026451
2066640,Household,1,41.79702568,-87.58245148
2066641,Household,2,41.79695098,-87.58512609
2066642,Household,1,41.79793927,-87.58161533
2066643,Household,2,41.79577388,-87.58237699
2066644,Household,1,41.7965689,-87.58387477
2066645,Household,1,41.79866483,-87.58419197
2066646,Household,2,41.79808167,-87.58225634
2066647,Household,1,41.79822098,-87.58587451
2066648,Household,4,41.79643478,-87.58427759
2066649,Household,1,41.79962981,-87.58526397
2066650,Household,2,41.79905383,-87.58783639
2066651,Household,1,41.79646292,-87.581343
2066652,Household,3,41.79667538,-87.58155498
2066653,Household,1,41.79926668,-87.58648288
2066654,Household,5,41.79878918,-87.58331017
2066655,Household,3,41.79702673,-87.58333406
2066656,Household,3,41.79524355,-87.58459213
2066657,Household,1,41.79603616,-87.58628346
2066658,Household,1,41.79643438,-87.58304347
2066659,Household,3,41.79687808,-87.58542161
2066660,Household,1,41.79755674,-87.5864746
2066661,Household,1,41.79586085,-87.58104143
2066662,Household,1,41.79637488,-87.58403584
2066663,Household,1,41.79906827,-87.58482837
2066664,Household,2,41.7978398,-87.58631262
2066665,Household,1,41.79911102,-87.58255803
2066666,Household,1,41.79930759,-87.58339805
2066667,Household,1,41.79664838,-87.5809049
2066668,Household,2,41.79633959,-87.58346067
2066669,Household,1,41.79696032,-87.58484281
2066670,Household,1,41.79729295,-87.58300538
2066671,Household,3,41.79605398,-87.58433316
2066672,Household,5,41.79858965,-87.58358403
2066673,Household,1,41.79686494,-87.58429614
2066674,Household,2,41.79547589,-87.58501658
2066675,Household,2,41.79603265,-87.5827179
2066676,Household,3,41.79896882,-87.58469503
2066677,Household,1,41.79911488,-87.58319754
2066678,Household,1,41.79872218,-87.58618268
2066679,Household,1,41.79811691,-87.58231712
2066680,Household,5,41.79765394,-87.58190887
2066681,Household,3,41.79630133,-87.58209992
2066682,Household,1,41.79660749,-87.58616025
2066683,Household,1,41.79842429,-87.58402052
2066685,Household,1,41.79582641,-87.58249906
2066686,Household,1,41.79678143,-87.58597531
2066687,Household,1,41.79856151,-87.58568456
2066688,Household,1,41.79843423,-87.58447186
2066689,Household,2,41.79877873,-87.58443708
2066690,Household,2,41.79824391,-87.58492206
2066691,Household,1,41.79856754,-87.58288461
2066692,Household,2,41.79771588,-87.58279129
2066693,Household,2,41.79707469,-87.58212196
2066694,Household,1,41.79898301,-87.5836077
2066695,Household,1,41.79710522,-87.58180324
2066696,Household,2,41.79856437,-87.58437731
2066697,Household,1,41.79835613,-87.58444139
2066698,Household,3,41.79856792,-87.58607176
2066699,Household,1,41.79937535,-87.58532172
2066700,Household,1,41.79963104,-87.58520084
2066701,Household,1,41.79667673,-87.58236021
2066702,Household,1,41.79866776,-87.58489806
2066703,Household,1,41.7983806,-87.58275405
2066704,Household,1,41.79870981,-87.58602933
2066705,Household,1,41.79747104,-87.58135095
2066706,Household,1,41.79877081,-87.58404442
2066707,Household,2,41.79730499,-87.58186453
2066708,Household,1,41.79750667,-87.58288972
2066709,Household,4,41.79724815,-87.58174018
2066710,Household,1,41.79940511,-87.58524418
2066711,Household,2,41.79679765,-87.58533359
2066712,Household,1,41.79558859,-87.58120058
2066713,Household,2,41.79908786,-87.5826237
2066714,Household,1,41.79572622,-87.585703
2066715,Household,1,41.79834606,-87.58304856
2066716,Household,4,41.79766047,-87.58223749
2066717,Household,3,41.79530248,-87.58108448
2066718,Household,2,41.79813694,-87.58657821
2066719,Household,1,41.79841856,-87.58575003
2066720,Household,4,41.7973222,-87.58589267
2066721,Household,1,41.79621231,-87.58419782
2066722,Household,1,41.79843277,-87.58296508
2066723,Household,2,41.79773326,-87.58476702
2066724,Household,1,41.79727528,-87.58645797
2066725,Household,1,41.79963399,-87.58368474
2066726,Household,2,41.79688087,-87.58178693
2066727,Household,2,41.79853522,-87.58416477
2066728,Household,2,41.79844245,-87.58553592
2066729,Household,2,41.79725939,-87.58638355
2066730,Household,1,41.79700645,-87.58245161
2066731,Household,4,41.79610392,-87.5808382
2066732,Household,1,41.79875427,-87.58449753
2066733,Household,1,41.79652023,-87.58594114
2066734,Household,1,41.79600843,-87.58409265
2066735,Household,2,41.79963399,-87.58499773
2066736,Household,2,41.79963399,-87.5837827
2066737,Household,1,41.79761209,-87.58764489
2066738,Household,2,41.7958065,-87.58044071
2066739,Household,1,41.79729272,-87.58460626
2066740,Household,1,41.79733119,-87.58432526
2066741,Household,1,41.79525412,-87.58190636
2066742,Household,1,41.79877434,-87.58626795
2066743,Household,1,41.79899337,-87.58261744
2066744,Household,2,41.79559601,-87.58508639
2066745,Household,1,41.79851161,-87.5855082
2066746,Household,2,41.79743298,-87.58620636
2066747,Household,1,41.79627623,-87.5834633
2066748,Household,1,41.79913715,-87.58348053
2066749,Household,1,41.79825303,-87.58447404
2066750,Household,2,41.79680063,-87.58532409
2066751,Household,4,41.7980676,-87.58549735
2066752,Household,1,41.79881306,-87.5839513
2066753,Household,1,41.79893427,-87.58312574
2066754,Household,1,41.79958217,-87.58410835
2066755,Household,2,41.7992908,-87.58556929
2066756,Household,1,41.7961253,-87.58289747
2066757,Household,2,41.79739326,-87.5822183
2066758,Household,1,41.7991251,-87.58276406
2066759,Household,2,41.79784095,-87.58468363
2066760,Household,1,41.79758798,-87.58251743
2066761,Household,1,41.7985955,-87.58545325
2066762,Household,2,41.79963399,-87.58272559
2066763,Household,2,41.79947173,-87.5861357
2066764,Household,3,41.79824656,-87.58460879
2066765,Household,2,41.79921204,-87.58361479
2066766,Household,2,41.79639833,-87.58126692
2066767,Household,2,41.79583884,-87.58092494
2066768,Household,2,41.79559791,-87.58212786
2066769,Household,1,41.7978831,-87.58347361
2066770,Household,1,41.79881507,-87.58459551
2066771,Household,3,41.79963399,-87.5827268
2066772,Household,1,41.79685965,-87.58458933
2066773,Household,1,41.79523498,-87.58512507
2066774,Household,5,41.79797952,-87.58215217
2066775,Household,1,41.79614119,-87.58112342
2066776,Household,2,41.79618279,-87.58151293
2066779,Household,1,41.79659014,-87.58287177
2066780,Household,2,41.79666185,-87.58313509
2066781,Household,1,41.79629344,-87.58307859
2066782,Household,1,41.79808117,-87.58302408
2066783,Household,1,41.79551453,-87.58083484
2066784,Household,1,41.79865707,-87.58272115
2066785,Household,1,41.79656757,-87.58097974
2066786,Household,1,41.79801413,-87.58401749
2066787,Household,1,41.79619655,-87.58111262
2066788,Household,2,41.79811257,-87.58447208
2066789,Household,2,41.79625383,-87.58092317
2066790,Household,2,41.79647285,-87.58595959
2066791,Household,2,41.79806459,-87.58302511
2066792,Household,2,41.79791981,-87.58761808
2066793,Household,1,41.79612529,-87.5832472
2066794,Household,6,41.7962976,-87.5826389
2066795,Household,1,41.79624219,-87.58414514
2066796,Household,2,41.79797466,-87.58260209
2066797,Household,1,41.7977794,-87.58182339
2066798,Household,2,41.79833684,-87.58481461
2066799,Household,2,41.79879348,-87.58278745
2066800,Household,1,41.79754646,-87.58282049
2066801,Household,2,41.79732609,-87.58569669
2066802,Household,2,41.79720851,-87.58198722
2066803,Household,4,41.7961411,-87.58115619
2066804,Household,1,41.79816436,-87.58397759
2066805,Household,1,41.799634,-87.58403273
2066806,Household,1,41.79523515,-87.58512119
2066807,Household,1,41.79699229,-87.58177539
2066808,Household,3,41.79615072,-87.58541752
2066809,Household,1,41.79646682,-87.58084275
2066810,Household,2,41.7996314,-87.58518192
2066811,Household,2,41.79926797,-87.58289886
2066812,Household,1,41.79836708,-87.58570582
2066819,Household,1,41.79529618,-87.58119147
2066837,Household,1,41.79526256,-87.5817631
2066838,Household,1,41.79527836,-87.58149453
2066865,Household,1,41.79529793,-87.58116186
2066878,Household,2,41.79528481,-87.58025279
2066883,Household,1,41.79529048,-87.58128846
2066884,Household,1,41.79525465,-87.58189733
2066896,Household,2,41.79527473,-87.58155637
2066960,Household,2,41.79527541,-87.58154471
2066968,Household,1,41.79530442,-87.58105133
2066991,Household,2,41.79525602,-87.58187403
2066992,Household,2,41.79530951,-87.58096476
2067008,Household,1,41.7952719,-87.58160435
2067036,Household,1,41.79530562,-87.58103094
2067053,Household,2,41.79533402,-87.58054799
2067055,Household,1,41.79532752,-87.58065857
2067090,Household,1,41.79533402,-87.58054799
2067101,Household,1,41.79526722,-87.5816839
2067105,Household,1,41.7952517,-87.58194752
2067128,Household,1,41.79529695,-87.58117849
2067164,Household,1,41.79526005,-87.58180562
2067177,Household,1,41.79530389,-87.58036722
2067182,Household,1,41.79529748,-87.58096345
2067202,Household,1,41.79528956,-87.58130414
2067205,Household,1,41.79531207,-87.58092135
2067212,Household,1,41.79531674,-87.58084197
2067216,Household,1,41.79532093,-87.58046948
2067220,Household,1,41.79527207,-87.58160149
