person_id,hh_id,relate,sex,age,school_id,work_id,gq_id
5511438,2065287,2,1,67,,,
5511439,2065288,1,2,33,,1.70314E+15,
5511440,2065288,6,2,60,,1.70318E+15,
5511441,2065288,19,2,35,,1.70318E+15,
5511442,2065289,1,1,70,,1.70314E+15,
5511443,2065289,16,1,54,,1.7031E+15,
5511444,2065290,1,2,85,,,
5511445,2065290,3,1,56,,1.70313E+15,
5511446,2065291,1,2,67,,,
5511447,2065291,3,2,33,,1.70314E+15,
5511448,2065291,8,2,12,1.70993E+11,,
5511451,2065292,1,1,43,,1.70314E+15,
5511452,2065293,1,1,25,,,
5511453,2065294,1,1,29,,1.70313E+15,
5511454,2065295,1,1,79,,,
5511455,2065296,1,1,58,,,
5511456,2065296,2,2,57,,,
5511457,2065297,1,1,57,,1.70313E+15,
5511458,2065297,2,2,48,,1.70314E+15,
5511459,2065298,1,2,52,,1.70318E+15,
5511460,2065299,1,2,33,,,
5511461,2065300,1,2,22,,1.70318E+15,
5511462,2065301,1,1,83,,,
5511463,2065301,2,2,80,,,
5511464,2065302,1,2,46,,1.70314E+15,
5511465,2065303,1,1,30,,1.70314E+15,
5511466,2065304,1,2,39,,1.70314E+15,
5511468,2065304,3,1,12,1.70993E+11,,
5511469,2065305,1,2,62,,,
5511470,2065306,1,2,26,,1.70315E+15,
5511471,2065306,3,2,1,,,
5511472,2065306,19,1,30,,1.70318E+15,
5511473,2065307,1,2,24,,1.70314E+15,
5511474,2065308,1,2,48,,1.70314E+15,
5511475,2065308,3,2,23,,1.70314E+15,
5511476,2065308,8,2,2,,,
5511477,2065309,1,1,25,,1.70314E+15,
5511478,2065309,6,1,24,,1.70313E+15,
5511481,2065309,3,1,0,,,
5511482,2065310,1,2,57,,,
5511483,2065310,3,2,31,,1.70438E+15,
5511484,2065310,3,2,27,,1.70314E+15,
5511485,2065310,3,1,25,,,
5511486,2065310,3,1,23,,,
5511487,2065311,1,1,57,,1.70314E+15,
5511488,2065312,1,2,49,,1.70313E+15,
5511489,2065313,1,2,80,,,
5511490,2065314,1,1,43,,1.70318E+15,
5511491,2065314,2,2,44,,1.70313E+15,
5511495,2065315,1,2,22,,1.70311E+15,
5511496,2065316,1,2,33,,1.70313E+15,
5511497,2065317,1,2,51,,1.70314E+15,
5511498,2065317,2,1,53,,1.70313E+15,
5511499,2065318,1,2,28,,1.70314E+15,
5511500,2065319,1,1,29,,,
5511501,2065319,18,1,31,,1.70318E+15,
5511502,2065320,1,2,32,,1.70313E+15,
5511503,2065320,2,1,46,,1.70318E+15,
5511504,2065320,18,1,25,,,
5511505,2065320,21,1,46,,1.70318E+15,
5511506,2065321,1,2,62,,1.70311E+15,
5511507,2065321,3,1,25,,1.70314E+15,
5511508,2065322,1,2,22,,1.70313E+15,
5511509,2065323,1,1,25,,,
5511510,2065324,1,2,68,,1.70311E+15,
5511511,2065324,2,1,76,,,
5511512,2065325,1,2,48,,1.70314E+15,
5511513,2065325,3,2,18,,1.70313E+15,
5511515,2065325,8,1,0,,,
5511516,2065326,1,1,56,,,
5511517,2065326,2,2,55,,,
5511519,2065327,1,2,29,,1.70318E+15,
5511520,2065327,18,2,26,,1.70313E+15,
5511521,2065328,1,2,61,,1.70318E+15,
5511522,2065328,19,1,56,,,
5511523,2065329,1,2,36,,1.70313E+15,
5511524,2065329,3,2,17,1.70993E+11,1.70314E+15,
5511526,2065330,1,1,70,,1.70314E+15,
5511527,2065330,2,2,80,,,
5511528,2065330,4,2,30,,,
5511529,2065331,1,2,65,,1.70314E+15,
5511530,2065332,1,2,76,,,
5511531,2065333,1,1,29,,1.70311E+15,
5511532,2065334,1,2,31,,1.70314E+15,
5511533,2065335,1,1,31,,1.70313E+15,
5511534,2065336,1,1,20,,1.70313E+15,
5511535,2065336,17,2,21,,1.70313E+15,
5511536,2065337,1,2,29,,1.70314E+15,
5511537,2065338,1,2,51,,1.70314E+15,
5511538,2065339,1,1,69,,1.70313E+15,
5511539,2065339,3,1,39,,1.70313E+15,
5511540,2065340,1,2,54,,1.70313E+15,
5511541,2065340,3,2,28,,,
5511542,2065341,1,1,58,,1.70313E+15,
5511543,2065342,1,1,59,,1.70313E+15,
5511544,2065343,1,2,24,,1.70314E+15,
5511545,2065343,18,2,24,,,
5511546,2065344,1,1,57,,1.70311E+15,
5511547,2065345,1,2,58,,1.70313E+15,
5511548,2065345,2,1,64,,1.70313E+15,
5511549,2065346,1,1,33,,1.70314E+15,
5511550,2065346,19,2,38,,1.70313E+15,
5511551,2065347,1,2,26,,1.70314E+15,
5511552,2065348,1,1,66,,1.70318E+15,
5511553,2065348,2,2,64,,,
5511554,2065349,1,2,36,,1.70314E+15,
5511555,2065350,1,1,26,,1.70318E+15,
5511556,2065351,1,2,42,,1.70314E+15,
5511557,2065351,2,1,47,,,
5511558,2065352,1,1,52,,1.70314E+15,
5511560,2065354,1,1,42,,1.70318E+15,
5511561,2065354,19,2,32,,1.70314E+15,
5511562,2065355,1,2,56,,1.70438E+15,
5511563,2065356,1,2,19,,1.70313E+15,
5511564,2065356,16,1,19,,1.70313E+15,
5511565,2065356,3,1,1,,,
5511566,2065356,3,2,0,,,
5511567,2065356,7,2,39,,1.70314E+15,
5511568,2065357,1,1,55,,,
5511569,2065357,6,2,46,,1.70314E+15,
5511570,2065358,1,2,23,,,
5511571,2065359,1,1,74,,,
5511572,2065359,2,2,70,,,
5511573,2065360,1,1,37,,1.70314E+15,
5511574,2065360,2,2,37,,1.70314E+15,
5511575,2065361,1,2,34,,1.70314E+15,
5511577,2065361,3,1,12,1.70993E+11,,
5511580,2065362,1,1,68,,1.70314E+15,
5511581,2065363,1,2,33,,1.70314E+15,
5511582,2065364,1,2,49,,1.70313E+15,
5511583,2065364,4,1,24,,1.70311E+15,
5511584,2065365,1,2,47,,1.70314E+15,
5511585,2065365,3,2,14,1.70993E+11,,
5511586,2065366,1,1,29,,1.70313E+15,
5511587,2065367,1,1,63,,,
5511588,2065367,19,2,39,,,
5511589,2065368,1,2,61,,1.70318E+15,
5511591,2065369,1,2,51,,1.70313E+15,
5511592,2065370,1,1,40,,1.70314E+15,
5511593,2065370,2,2,47,,1.70313E+15,
5511595,2065371,1,1,49,,1.70314E+15,
5511596,2065372,1,1,38,,1.70314E+15,
5511597,2065372,2,2,38,,1.70314E+15,
5511598,2065373,1,2,22,,1.70313E+15,
5511599,2065374,1,1,37,,,
5511600,2065374,2,2,39,,,
5511602,2065375,1,1,59,,,
5511603,2065376,1,1,37,,1.70314E+15,
5511604,2065376,2,2,39,,1.70314E+15,
5511605,2065377,1,1,56,,1.70314E+15,
5511606,2065378,1,2,29,,1.70314E+15,
5511607,2065378,18,2,29,,1.70314E+15,
5511608,2065379,1,2,22,,1.70311E+15,
5511609,2065380,1,2,63,,1.70314E+15,
5511610,2065380,3,2,35,,1.70314E+15,
5511611,2065380,8,2,16,1.70993E+11,1.70313E+15,
5511612,2065380,8,2,15,1.70993E+11,,
5511613,2065380,8,1,14,1.70993E+11,,
5511614,2065380,8,1,30,,1.70314E+15,
5511615,2065381,1,2,73,,1.70313E+15,
5511616,2065381,3,2,47,,1.70314E+15,
5511617,2065382,1,2,49,,,
5511621,2065384,1,2,75,,,
5511622,2065384,8,2,36,,1.70313E+15,
5511624,2065385,1,1,47,,1.70314E+15,
5511625,2065386,1,2,47,,1.70314E+15,
5511626,2065387,1,1,21,,1.70318E+15,
5511627,2065388,1,1,18,,,
5511628,2065389,1,2,45,,,
5511629,2065390,1,1,39,,1.70313E+15,
5511630,2065391,1,2,24,,1.70314E+15,
5511631,2065391,19,1,25,,1.70313E+15,
5511632,2065392,1,1,21,,,
5511633,2065392,18,1,24,,1.70314E+15,
5511634,2065393,1,2,30,,1.70313E+15,
5511635,2065394,1,2,44,,,
5511636,2065394,3,1,20,,1.70314E+15,
5511637,2065395,1,2,58,,1.70314E+15,
5511638,2065395,3,1,39,,1.70313E+15,
5511639,2065395,6,2,60,,1.70313E+15,
5511640,2065396,1,2,34,,1.70314E+15,
5511641,2065397,1,1,57,,1.70313E+15,
5511642,2065398,1,2,46,,1.70314E+15,
5511643,2065398,13,2,27,,,
5511644,2065399,1,1,68,,1.70314E+15,
5511645,2065399,2,2,66,,,
5511646,2065400,1,1,53,,1.70313E+15,
5511647,2065401,1,2,26,,1.70313E+15,
5511648,2065401,3,2,1,,,
5511649,2065401,19,1,30,,1.70314E+15,
5511650,2065402,1,1,45,,1.70313E+15,
5511651,2065403,1,1,67,,1.70318E+15,
5511652,2065403,2,2,72,,1.70311E+15,
5511653,2065404,1,1,47,,1.70313E+15,
5511654,2065404,3,1,14,1.70993E+11,,
5511655,2065405,1,1,79,,,
5511656,2065406,1,1,27,,1.70313E+15,
5511657,2065407,1,2,30,,1.70313E+15,
5511658,2065408,1,1,62,,1.70314E+15,
5511659,2065408,2,2,59,,1.70313E+15,
5511660,2065409,1,1,35,,1.70314E+15,
5511661,2065410,1,1,56,,1.70315E+15,
5511662,2065411,1,1,67,,,
5511663,2065411,2,2,69,,,
5511664,2065412,1,2,41,,,
5511665,2065412,2,1,46,,,
5511666,2065412,3,1,2,,,
5511667,2065413,1,2,40,,1.70313E+15,
5511668,2065414,1,1,73,,1.70314E+15,
5511669,2065414,2,2,45,,1.70314E+15,
5511670,2065415,1,2,28,,1.70318E+15,
5511673,2065416,1,1,81,,,
5511674,2065416,13,1,40,,1.70314E+15,
5511675,2065417,1,2,53,,1.70318E+15,
5511676,2065417,6,2,40,,1.70314E+15,
5511677,2065418,1,1,37,,1.70314E+15,
5511678,2065418,7,2,60,,1.70311E+15,
5511679,2065419,1,2,39,,1.70314E+15,
5511680,2065420,1,2,54,,1.70313E+15,
5511681,2065421,1,2,25,,1.70313E+15,
5511682,2065421,19,1,27,,1.70438E+15,
5511683,2065422,1,2,49,,1.70313E+15,
5511684,2065422,4,1,24,,1.70318E+15,
5511685,2065423,1,1,26,,1.70313E+15,
5511686,2065424,1,1,73,,1.70313E+15,
5511687,2065424,2,2,64,,1.70318E+15,
5511688,2065424,6,2,78,,,
5511689,2065424,3,1,27,,,
5511690,2065424,13,1,39,,1.70315E+15,
5511691,2065425,1,1,48,,1.70318E+15,
5511692,2065425,3,1,26,,1.70313E+15,
5511693,2065425,3,2,23,,1.70318E+15,
5511694,2065426,1,2,24,,1.70318E+15,
5511695,2065427,1,1,58,,1.70313E+15,
5511696,2065427,2,2,54,,1.70314E+15,
5511697,2065428,1,2,65,,1.70313E+15,
5511698,2065429,1,2,55,,1.70313E+15,
5511699,2065430,1,1,64,,1.70313E+15,
5511700,2065431,1,2,26,,1.70314E+15,
5511702,2065431,3,2,3,,,
5511703,2065431,18,2,27,,,
5511704,2065432,1,2,54,,1.70313E+15,
5511705,2065433,1,2,36,,1.70318E+15,
5511707,2065434,1,1,52,,1.70311E+15,
5511708,2065435,1,1,65,,1.70318E+15,
5511709,2065435,2,2,58,,1.70313E+15,
5511710,2065436,1,2,45,,1.70313E+15,
5511711,2065436,2,1,46,,1.70311E+15,
5511713,2065437,1,2,29,,1.70314E+15,
5511714,2065437,2,1,33,,,
5511715,2065438,1,2,55,,1.70318E+15,
5511716,2065439,1,2,52,,1.70313E+15,
5511717,2065440,1,2,62,,,
5511718,2065440,3,2,42,,,
5511719,2065440,8,1,22,,1.70313E+15,
5511720,2065441,1,1,79,,,
5511721,2065442,1,1,31,,1.70313E+15,
5511722,2065442,2,2,32,,,
5511723,2065443,1,1,48,,1.70313E+15,
5511724,2065444,1,2,66,,1.70313E+15,
5511725,2065444,3,1,35,,1.70313E+15,
5511726,2065445,1,1,22,,1.70311E+15,
5511727,2065446,1,1,51,,1.70314E+15,
5511728,2065446,18,2,43,,1.70311E+15,
5511729,2065447,1,2,29,,1.70313E+15,
5511730,2065448,1,1,69,,1.70317E+15,
5511731,2065448,2,2,70,,1.70313E+15,
5511732,2065448,3,2,41,,1.70314E+15,
5511733,2065448,8,1,0,,,
5511734,2065449,1,2,22,,1.70314E+15,
5511735,2065450,1,1,81,,,
5511736,2065450,2,2,70,,,
5511737,2065451,1,1,30,,,
5511738,2065451,2,2,34,,1.70314E+15,
5511739,2065451,3,1,0,,,
5511740,2065452,1,1,59,,1.70314E+15,
5511741,2065453,1,2,25,,1.70314E+15,
5511742,2065453,19,1,27,,,
5511743,2065454,1,2,62,,1.70314E+15,
5511744,2065455,1,1,39,,1.70314E+15,
5511745,2065456,1,1,64,,,
5511746,2065456,2,2,68,,1.70314E+15,
5511747,2065457,1,2,30,,1.70313E+15,
5511748,2065458,1,1,52,,,
5511749,2065459,1,2,45,,1.70318E+15,
5511750,2065460,1,1,67,,1.70314E+15,
5511751,2065460,2,2,69,,,
5511752,2065461,1,2,79,,,
5511753,2065461,3,2,61,,1.70313E+15,
5511754,2065462,1,2,57,,,
5511755,2065463,1,2,32,,1.70311E+15,
5511756,2065464,1,2,52,,1.70313E+15,
5511757,2065464,3,2,24,,1.70311E+15,
5511758,2065465,1,2,23,,1.70317E+15,
5511759,2065465,16,1,23,,1.70313E+15,
5511760,2065466,1,2,50,,1.70314E+15,
5511761,2065466,3,2,17,1.70993E+11,1.70311E+15,
5511762,2065467,1,1,49,,1.70318E+15,
5511763,2065467,2,2,45,,,
5511766,2065468,1,1,35,,,
5511767,2065468,7,1,64,,1.70317E+15,
5511768,2065469,1,2,57,,,
5511769,2065469,2,1,60,,1.70318E+15,
5511770,2065470,1,2,78,,,
5511771,2065471,1,1,47,,1.70314E+15,
5511772,2065471,2,2,38,,1.70311E+15,
5511773,2065471,3,1,0,,,
5511774,2065472,1,2,30,,1.70311E+15,
5511775,2065473,1,2,59,,,
5511776,2065474,1,2,75,,,
5511777,2065474,8,2,36,,1.70314E+15,
5511779,2065475,1,2,51,,1.70311E+15,
5511780,2065476,1,2,30,,1.70314E+15,
5511781,2065477,1,2,51,,1.70318E+15,
5511782,2065478,1,2,68,,1.70314E+15,
5511783,2065479,1,2,43,,1.70314E+15,
5511784,2065480,1,1,65,,1.70314E+15,
5511785,2065480,2,2,58,,,
5511786,2065481,1,1,49,,1.70318E+15,
5511787,2065481,19,1,57,,1.70313E+15,
5511788,2065482,1,2,32,,,
5511789,2065483,1,2,48,,1.70314E+15,
5511790,2065483,2,1,52,,,
5511791,2065484,1,2,56,,1.70438E+15,
5511792,2065485,1,1,26,,1.70313E+15,
5511793,2065486,1,1,61,,1.70314E+15,
5511794,2065487,1,2,36,,1.70313E+15,
5511795,2065488,1,2,22,,1.70314E+15,
5511796,2065489,1,1,66,,,
5511797,2065489,2,2,64,,,
5511798,2065490,1,1,49,,1.70314E+15,
5511799,2065490,2,2,49,,1.70313E+15,
5511800,2065490,3,2,25,,1.70311E+15,
5511801,2065491,1,1,31,,1.70318E+15,
5511802,2065491,18,1,32,,1.70313E+15,
5511803,2065492,1,1,31,,,
5511804,2065493,1,1,49,,1.70314E+15,
5511805,2065494,1,2,79,,,
5511806,2065494,8,2,25,,,
5511807,2065494,3,1,44,,1.70314E+15,
5511809,2065495,1,2,26,,1.70315E+15,
5511810,2065496,1,2,24,,1.70313E+15,
5511811,2065497,1,1,34,,1.70318E+15,
5511812,2065497,2,2,33,,1.70314E+15,
5511814,2065497,3,2,2,,,
5511815,2065498,1,1,81,,,
5511816,2065498,2,2,70,,,
5511817,2065499,1,1,63,,1.70314E+15,
5511818,2065499,2,2,61,,1.70313E+15,
5511819,2065500,1,1,58,,1.70311E+15,
5511820,2065501,1,1,22,,,
5511821,2065502,1,1,49,,,
5511822,2065502,2,2,46,,1.70313E+15,
5511823,2065503,1,1,44,,,
5511824,2065503,2,2,45,,1.70314E+15,
5511825,2065503,3,2,15,1.70993E+11,,
5511826,2065504,1,2,34,,1.70313E+15,
5511827,2065505,1,2,62,,1.70314E+15,
5511828,2065506,1,2,50,,1.70313E+15,
5511829,2065506,6,2,41,,1.70313E+15,
5511830,2065506,13,2,20,,1.70313E+15,
5511831,2065506,3,2,20,,1.70314E+15,
5511832,2065506,11,2,1,,,
5511833,2065506,21,1,71,,1.70314E+15,
5511834,2065507,1,1,57,,,
5511835,2065508,1,1,48,,1.70314E+15,
5511836,2065509,1,1,52,,1.70314E+15,
5511837,2065510,1,1,46,,1.70318E+15,
5511838,2065510,2,2,46,,1.70314E+15,
5511839,2065510,5,2,18,,1.70313E+15,
5511840,2065511,1,2,55,,1.70318E+15,
5511841,2065512,1,1,45,,1.70314E+15,
5511842,2065513,1,1,48,,1.70313E+15,
5511843,2065513,2,2,41,,1.70318E+15,
5511846,2065514,1,1,46,,,
5511848,2065515,1,2,67,,,
5511849,2065516,1,2,40,,1.70313E+15,
5511850,2065516,2,1,42,,1.70313E+15,
5511853,2065517,1,1,22,,1.70318E+15,
5511854,2065518,1,2,50,,1.70438E+15,
5511855,2065519,1,1,42,,1.70314E+15,
5511856,2065519,2,2,41,,1.70313E+15,
5511857,2065520,1,2,38,,1.70313E+15,
5511858,2065520,2,1,41,,1.70313E+15,
5511859,2065520,3,2,19,,1.70313E+15,
5511861,2065520,8,2,2,,,
5511862,2065520,8,2,2,,,
5511863,2065521,1,2,35,,1.70313E+15,
5511864,2065521,3,1,15,1.70993E+11,,
5511866,2065521,19,1,32,,1.70312E+15,
5511867,2065522,1,2,32,,1.70318E+15,
5511869,2065522,3,1,19,,,
5511870,2065522,3,1,20,,1.70314E+15,
5511871,2065523,1,1,45,,1.70314E+15,
5511872,2065524,1,1,28,,1.70313E+15,
5511873,2065525,1,2,36,,1.70318E+15,
5511874,2065525,14,2,80,,,
5511875,2065525,15,2,55,,1.70314E+15,
5511876,2065525,15,1,56,,1.70313E+15,
5511877,2065526,1,2,33,,,
5511878,2065526,18,2,19,,1.70318E+15,
5511879,2065527,1,2,32,,1.70318E+15,
5511880,2065528,1,1,52,,1.70313E+15,
5511881,2065529,1,1,34,,1.70314E+15,
5511882,2065530,1,2,24,,1.70314E+15,
5511883,2065530,19,1,28,,1.70313E+15,
5511884,2065531,1,2,22,,,
5511885,2065532,1,2,30,,1.70313E+15,
5511886,2065533,1,2,44,,1.70314E+15,
5511887,2065534,1,1,57,,1.70314E+15,
5511888,2065535,1,2,45,,1.70314E+15,
5511889,2065536,1,1,52,,1.70313E+15,
5511890,2065537,1,2,55,,1.70311E+15,
5511891,2065537,3,1,27,,1.70314E+15,
5511892,2065538,1,2,42,,1.70314E+15,
5511893,2065539,1,2,45,,,
5511894,2065540,1,1,55,,1.70314E+15,
5511895,2065540,2,2,55,,1.70314E+15,
5511896,2065540,3,2,17,,1.70314E+15,
5511897,2065541,1,2,68,,1.70314E+15,
5511898,2065541,8,2,17,1.70993E+11,,
5511899,2065541,8,1,12,1.70993E+11,,
5511900,2065542,1,1,31,,1.70313E+15,
5511901,2065542,2,2,29,,1.70314E+15,
5511904,2065544,1,1,27,,1.70314E+15,
5511905,2065545,1,2,36,,1.70314E+15,
5511906,2065546,1,2,28,,1.70313E+15,
5511907,2065546,2,1,30,,1.70313E+15,
5511908,2065547,1,1,53,,1.70311E+15,
5511909,2065548,1,1,31,,1.70314E+15,
5511910,2065548,2,2,28,,1.70313E+15,
5511911,2065549,1,2,20,,1.70314E+15,
5511912,2065549,19,1,21,,,
5511913,2065550,1,2,35,,1.70318E+15,
5511914,2065551,1,2,22,,1.70314E+15,
5511915,2065552,1,1,24,,1.70314E+15,
5511916,2065553,1,1,39,,,
5511917,2065554,1,1,36,,1.70318E+15,
5511918,2065554,2,2,36,,1.70313E+15,
5511919,2065554,3,2,4,,,
5511920,2065554,3,2,2,,,
5511921,2065555,1,2,42,,1.70314E+15,
5511922,2065555,7,2,61,,1.70318E+15,
5511923,2065555,8,1,6,,,
5511924,2065556,1,1,74,,1.70317E+15,
5511925,2065556,2,2,70,,1.70311E+15,
5511926,2065557,1,1,35,,1.70314E+15,
5511927,2065558,1,2,32,,1.70314E+15,
5511928,2065558,2,1,46,,1.70311E+15,
5511929,2065558,18,1,25,,1.70315E+15,
5511930,2065558,21,1,46,,,
5511931,2065559,1,2,56,,1.70318E+15,
5511932,2065560,1,1,49,,1.70313E+15,
5511933,2065561,1,1,57,,1.70438E+15,
5511934,2065561,2,2,56,,1.70314E+15,
5511935,2065562,1,2,27,,,
5511936,2065562,18,2,26,,1.70314E+15,
5511937,2065563,1,2,33,,1.70313E+15,
5511938,2065564,1,1,42,,1.70314E+15,
5511939,2065564,19,2,32,,1.70314E+15,
5511940,2065565,1,1,62,,1.70314E+15,
5511941,2065566,1,2,35,,1.70314E+15,
5511942,2065566,2,1,39,,1.70313E+15,
5511945,2065567,1,1,39,,1.70314E+15,
5511946,2065568,1,2,56,,1.70314E+15,
5511947,2065569,1,1,45,,1.70318E+15,
5511948,2065570,1,1,61,,,
5511949,2065570,17,2,65,,1.70318E+15,
5511950,2065571,1,1,49,,,
5511951,2065572,1,1,34,,1.70313E+15,
5511952,2065573,1,2,44,,1.70313E+15,
5511953,2065574,1,2,26,,1.70314E+15,
5511954,2065575,1,1,65,,1.70313E+15,
5511955,2065575,2,2,64,,,
5511956,2065575,3,2,39,,1.70314E+15,
5511957,2065575,8,2,22,,1.70311E+15,
5511958,2065575,8,1,16,1.70993E+11,1.70318E+15,
5511959,2065575,8,2,4,,,
5511960,2065576,1,2,33,,1.70313E+15,
5511961,2065576,6,1,25,,1.70314E+15,
5511962,2065577,1,1,33,,1.70314E+15,
5511963,2065577,19,2,38,,1.70315E+15,
5511964,2065578,1,1,27,,1.70314E+15,
5511965,2065578,2,2,27,,1.70311E+15,
5511966,2065579,1,2,24,,1.70318E+15,
5511967,2065580,1,1,47,,1.70314E+15,
5511968,2065581,1,1,55,,,
5511969,2065581,2,2,52,,1.70318E+15,
5511970,2065582,1,1,71,,,
5511971,2065583,1,2,32,,1.70314E+15,
5511972,2065584,1,2,56,,1.70311E+15,
5511973,2065585,1,1,31,,,
5511974,2065585,2,2,30,,,
5511975,2065585,3,1,11,1.70319E+11,,
5511976,2065585,3,2,1,,,
5511977,2065586,1,2,55,,1.70314E+15,
5511978,2065586,8,1,2,,,
5511979,2065586,6,1,36,,1.70313E+15,
5511980,2065586,18,1,55,,,
5511981,2065587,1,2,38,,1.70311E+15,
5511983,2065587,19,1,42,,1.70313E+15,
5511984,2065588,1,1,49,,1.70313E+15,
5511985,2065588,2,2,48,,1.70314E+15,
5511986,2065588,6,1,51,,1.70313E+15,
5511987,2065589,1,1,62,,,
5511988,2065590,1,1,76,,,
5511989,2065591,1,2,46,,1.70314E+15,
5511990,2065592,1,1,30,,1.70438E+15,
5511991,2065592,2,2,34,,1.70314E+15,
5511992,2065592,3,1,0,,,
5511993,2065593,1,2,30,,1.70314E+15,
5511996,2065594,1,2,62,,,
5511997,2065595,1,2,38,,1.70313E+15,
5511998,2065595,7,2,76,,,
5511999,2065595,6,1,40,,1.70314E+15,
5512001,2065595,3,2,2,,,
5512002,2065596,1,2,85,,,
5512003,2065596,3,1,56,,,
5512004,2065597,1,2,32,,1.70318E+15,
5512005,2065597,2,1,34,,,
5512006,2065598,1,1,60,,1.70311E+15,
5512007,2065598,2,2,62,,,
5512008,2065598,3,1,26,,1.70313E+15,
5512009,2065598,3,1,24,,1.70314E+15,
5512010,2065599,1,1,39,,1.70313E+15,
5512011,2065600,1,2,29,,1.70314E+15,
5512012,2065601,1,2,34,,1.70311E+15,
5512013,2065602,1,1,49,,1.70317E+15,
5512014,2065602,2,2,46,,1.70313E+15,
5512015,2065603,1,2,54,,1.70314E+15,
5512016,2065604,1,2,62,,,
5512017,2065604,3,1,25,,,
5512018,2065605,1,2,40,,1.70311E+15,
5512019,2065605,3,2,19,,1.70313E+15,
5512021,2065605,19,1,43,,1.70314E+15,
5512022,2065606,1,1,49,,1.70311E+15,
5512023,2065606,2,2,45,,1.70315E+15,
5512026,2065607,1,2,21,,1.70313E+15,
5512027,2065607,18,1,23,,1.70313E+15,
5512028,2065608,1,1,22,,1.70313E+15,
5512029,2065608,18,1,21,,1.70313E+15,
5512030,2065608,18,1,21,,1.70313E+15,
5512031,2065608,18,1,21,,1.70314E+15,
5512032,2065609,1,1,58,,,
5512033,2065609,2,2,54,,,
5512034,2065610,1,1,52,,1.70314E+15,
5512035,2065611,1,2,30,,1.70318E+15,
5512036,2065612,1,2,27,,1.70313E+15,
5512037,2065613,1,1,30,,1.70314E+15,
5512038,2065613,2,2,35,,,
5512039,2065614,1,1,76,,,
5512040,2065615,1,1,65,,,
5512041,2065615,2,2,58,,,
5512042,2065616,1,2,31,,1.70312E+15,
5512043,2065617,1,1,56,,,
5512044,2065618,1,2,26,,1.70318E+15,
5512045,2065619,1,2,33,,,
5512046,2065619,3,2,2,,,
5512049,2065620,1,1,49,,1.70314E+15,
5512050,2065620,2,2,47,,1.70313E+15,
5512051,2065620,3,1,14,1.70993E+11,,
5512053,2065621,1,2,32,,1.70314E+15,
5512056,2065622,1,2,67,,1.70318E+15,
5512057,2065622,2,1,79,,,
5512058,2065623,1,1,58,,1.70314E+15,
5512059,2065623,2,2,54,,1.70311E+15,
5512060,2065624,1,1,18,,1.70314E+15,
5512061,2065625,1,1,18,,1.70318E+15,
5512062,2065626,1,2,45,,,
5512063,2065627,1,2,22,,1.70313E+15,
5512065,2065628,1,1,58,,,
5512066,2065629,1,1,49,,1.70314E+15,
5512067,2065629,6,2,43,,1.70318E+15,
5512068,2065630,1,2,30,,1.70311E+15,
5512069,2065631,1,2,47,,1.70313E+15,
5512070,2065632,1,1,56,,1.70313E+15,
5512071,2065632,2,2,55,,1.70314E+15,
5512072,2065633,1,2,29,,1.70313E+15,
5512073,2065634,1,2,50,,1.70313E+15,
5512074,2065634,6,2,41,,1.70313E+15,
5512075,2065634,13,2,20,,1.70314E+15,
5512076,2065634,3,2,20,,1.70313E+15,
5512077,2065634,11,2,1,,,
5512078,2065634,21,1,71,,1.70438E+15,
5512079,2065635,1,2,22,,1.70314E+15,
5512080,2065635,19,1,27,,1.70314E+15,
5512081,2065635,18,2,23,,1.70318E+15,
5512082,2065635,18,1,21,,1.70314E+15,
5512083,2065635,18,1,24,,1.70314E+15,
5512084,2065636,1,2,57,,1.70314E+15,
5512085,2065636,4,2,29,,1.70313E+15,
5512086,2065637,1,1,31,,1.70311E+15,
5512087,2065638,1,1,37,,1.70314E+15,
5512088,2065638,2,2,37,,,
5512089,2065638,5,2,17,1.70993E+11,1.70311E+15,
5512091,2065638,3,2,2,,,
5512092,2065639,1,1,24,,,
5512093,2065639,2,2,23,,1.70314E+15,
5512094,2065640,1,2,58,,1.70318E+15,
5512095,2065641,1,2,51,,,
5512096,2065642,1,2,35,,1.70314E+15,
5512097,2065642,2,1,37,,1.70314E+15,
5512098,2065643,1,2,40,,1.70313E+15,
5512099,2065643,2,1,40,,1.70314E+15,
5512100,2065644,1,2,28,,1.70314E+15,
5512103,2065645,1,1,79,,,
5512104,2065646,1,2,27,,1.70311E+15,
5512107,2065646,3,2,3,,,
5512108,2065647,1,2,49,,1.70313E+15,
5512109,2065647,2,1,67,,,
5512110,2065648,1,2,24,,1.70314E+15,
5512111,2065648,18,2,23,,1.70314E+15,
5512112,2065649,1,1,31,,,
5512113,2065649,2,2,28,,1.70314E+15,
5512114,2065650,1,2,34,,,
5512115,2065651,1,2,27,,1.70316E+15,
5512116,2065652,1,1,36,,1.70313E+15,
5512117,2065653,1,1,56,,,
5512118,2065653,2,2,51,,,
5512119,2065653,3,2,14,1.70993E+11,,
5512121,2065654,1,2,41,,1.70311E+15,
5512122,2065654,3,1,18,,,
5512123,2065654,3,2,21,,1.70313E+15,
5512124,2065654,3,1,14,1.70993E+11,,
5512125,2065654,8,2,0,,,
5512126,2065655,1,1,37,,1.70314E+15,
5512127,2065655,2,2,37,,1.70311E+15,
5512128,2065655,5,2,17,1.70993E+11,1.70314E+15,
5512130,2065655,3,2,2,,,
