person_id,hh_id,relate,sex,age,gq_id,school_id,work_id,tucaseid_weekend,tucaseid_weekday,infected
"5507404","2062963",1,1,31,"","","1703132050001972","20050706051198","20071211072144",0
"5507405","2062964",1,2,31,"","","","20060202062073","20070112060793",0
"5507406","2062964",3,1,2,"","","","5926-036-1997-2","5926-036-1997-1",0
"5507407","2062964",18,2,27,"","","1703106330000191","20061211061377","20030201030683",0
"5507408","2062964",21,1,28,"","","1703128190000430","20071009072122","20071010070628",0
"5507409","2062965",1,2,52,"","","","20050807050900","20060504060900",0
"5507410","2062966",1,2,41,"","","1703132030000999","20030706030109","20060201060636",0
"5507411","2062966",2,1,52,"","","","20050201051035","20060404062351",0
"5507412","2062966",6,1,52,"","","","20050201051035","20060404062351",0
"5507413","2062966",3,1,20,"","","1703141140000065","20060201062471","20030807032829",0
"5507414","2062967",1,2,31,"","","1703141140000065","20061211061784","20060605061640",0
"5507415","2062968",1,1,44,"","","","20040807040049","20031008031573",0
"5507416","2062968",19,2,40,"","","1703148050000020","20050706050998","20071110070713",0
"5507417","2062969",1,1,59,"","","1703141070000056","20061010060048","20050706050680",0
"5507418","2062969",2,2,56,"","","1703132050002412","20060402061139","20051211050096",0
"5507419","2062970",1,1,65,"","","","20070909070704","20071110070811",0
"5507420","2062970",2,2,58,"","","","20070112062545","20070403071494",0
"5507421","2062971",1,1,63,"","","","20051110052342","20050705050660",0
"5507422","2062971",2,2,58,"","","170319102229","20070403071606","20060503060896",0
"5507423","2062971",5,1,13,"","","","3115-004-2002-2","3115-004-2002-1",0
"5507424","2062972",1,2,35,"","","1703180460300510","20051110052493","20060112051938",0
"5507425","2062972",3,1,15,"","170993000925","","20050402051854","20050403051975",0
"5507426","2062972",3,1,13,"","170993000984","","5065-039-2002-2","5065-039-2002-1",0
"5507427","2062972",3,2,8,"","170993000984","","6093-040-2002-2","6093-040-2002-1",0
"5507428","2062972",19,1,36,"","","","20050112041370","20060604060060",0
"5507429","2062973",1,2,28,"","","1703132020003304","20070706072429","20071110070772",0
"5507430","2062974",1,2,29,"","","1703141080000211","20070605072004","20061009061186",0
"5507431","2062975",1,1,28,"","","1703108140001243","20040807041563","20051211050092",0
"5507432","2062975",2,2,21,"","","1703141120000015","20031211033198","20050908051639",0
"5507433","2062976",1,2,22,"","","","20070606072434","20061110060537",0
"5507434","2062977",1,2,34,"","","1703141130000035","20070212061691","20040403041764",0
"5507435","2062977",16,2,32,"","","1703141060000012","20041009041563","20050201052187",0
"5507436","2062977",3,1,3,"","","","6436-047-2002-2","6436-047-2002-1",0
"5507437","2062977",6,2,35,"","","10051140","20060403060923","20051110051460",0
"5507438","2062977",13,1,8,"","170993001047","","6832-039-2002-2","6832-039-2002-1",0
"5507439","2062977",13,2,7,"","170993001047","","5491-033-1997-2","5491-033-1997-1",0
"5507440","2062977",7,2,53,"","","1703132020003441","20030908032751","20070908071515",0
"5507441","2062978",1,2,54,"","","1703106330000166","20070112062545","20070403071494",0
"5507442","2062979",1,2,29,"","","10054235","20070302071754","20070112061623",0
"5507443","2062980",1,1,42,"","","1703142020000021","20050403051388","20070605072051",0
"5507444","2062980",7,1,66,"","","1703133010000247","20070112060652","20060908060664",0
"5507445","2062981",1,2,40,"","","1703141010000027","20050807050666","20051110051086",0
"5507446","2062982",1,2,74,"","","","20050201051946","20050403050877",0
"5507447","2062982",6,1,51,"","","","20050605051702","20050201051547",0
"5507448","2062983",1,2,35,"","","1703128300000045","20070404070925","20040807040622",0
"5507449","2062984",1,1,77,"","","","20071009072087","20030112021407",0
"5507450","2062984",2,2,78,"","","","20061109061614","20061110061031",0
"5507451","2062985",1,2,43,"","","1703128360000054","20070807071675","20070504072627",0
"5507452","2062986",1,1,21,"","","","20060302062243","20060807060854",0
"5507453","2062986",18,1,24,"","","1703141140000065","20071109071201","20050403051384",0
"5507454","2062987",1,2,44,"","","1703141130000035","20070807071675","20070504072627",0
"5507455","2062988",1,2,21,"","","","20070403072174","20060302062457",0
"5507456","2062989",1,2,67,"","","1703128300000043","20070403071034","20070605070741",0
"5507457","2062989",2,1,79,"","","","20070605070833","20070807070726",0
"5507458","2062990",1,1,56,"","","","20070301071553","20060807061764",0
"5507459","2062990",2,2,51,"","","1703161140000001","20070808070537","20070403071123",0
"5507460","2062990",3,2,14,"","170993000925","","2882-034-2007-2","2882-034-2007-1",0
"5507461","2062990",3,2,11,"","170993000984","","2509-043-2007-2","2509-043-2007-1",0
"5507462","2062991",1,2,33,"","","1703141130000035","20061210061920","20060403061129",0
"5507463","2062992",1,2,28,"","","1703141140000065","20070706071520","20050705050766",0
"5507464","2062993",1,2,58,"","","1703128210000051","20070201070095","20060302060588",0
"5507465","2062994",1,2,28,"","","1703141130000035","20070807071221","20071110070681",0
"5507466","2062995",1,2,26,"","","","20051009052389","20060403060791",0
"5507467","2062996",1,2,45,"","","1703141130000035","20050302051102","20070504072472",0
"5507468","2062996",2,1,46,"","","1703114080000028","20040705041324","20071111072395",0
"5507469","2062996",3,1,9,"","170319101410","","3178-005-1997-2","3178-005-1997-1",0
"5507470","2062997",1,1,56,"","","1703131040000020","20061211061187","20061009061336",0
"5507471","2062998",1,1,37,"","","10054250","20031111031323","20060111050535",0
"5507472","2062998",2,2,35,"","","","20051110051963","20060403061617",0
"5507473","2062998",3,2,1,"","","","6839-035-2002-2","6839-035-2002-1",0
"5507474","2062999",1,2,28,"","","1703142020000024","20051110052419","20070403072060",0
"5507475","2062999",3,2,7,"","170993000984","","6840-033-2002-2","6840-033-2002-1",0
"5507476","2062999",3,2,9,"","170993000984","","5663-049-1997-2","5663-049-1997-1",0
"5507477","2063000",1,1,49,"","","1703180420100250","20070302072033","20070605071097",0
"5507478","2063000",2,2,47,"","","","20070706072010","20061211061458",0
"5507479","2063000",3,1,16,"","170319101368","","20070111062122","20061211062429",0
"5507480","2063000",3,1,9,"","170319102232","","1285-032-1997-2","1285-032-1997-1",0
"5507481","2063001",1,1,59,"","","","20070301071553","20060807061764",0
"5507482","2063002",1,2,26,"","","1703132030001072","20060403061294","20031109031281",0
"5507483","2063002",3,2,5,"","170993000984","","6822-032-2007-2","6822-032-2007-1",0
"5507484","2063003",1,2,26,"","","170993001094","20030908033261","20031211032383",0
"5507485","2063004",1,2,56,"","","1703132010002227","20040302042465","20041211040659",0
"5507486","2063004",19,1,64,"","","1703141140000065","20060807060575","20050706052320",0
"5507487","2063005",1,1,19,"","","1703161210000010","20070201070639","20061110062244",0
"5507488","2063005",18,1,20,"","","1703132020003248","20070112062274","20060112051927",0
"5507489","2063005",18,1,19,"","","1703133010000274","20050807050059","20061009061937",0
"5507490","2063005",18,1,21,"","","1703141140000065","20070112062274","20060112051927",0
"5507491","2063006",1,1,28,"","","1703141120000014","20061211062493","20070303070846",0
"5507492","2063007",1,1,33,"","","","20071110071607","20031008031654",0
"5507493","2063008",1,2,29,"","","1703141130000017","20070605072004","20061009061186",0
"5507494","2063009",1,1,51,"","","","20070111060613","20061009061275",0
"5507495","2063009",2,2,48,"","","","20070706072010","20061211061458",0
"5507496","2063009",3,2,16,"","","1703132020002991","20060807062522","20060807061743",0
"5507497","2063009",3,2,7,"","170993000984","","2177-033-1997-2","2177-033-1997-1",0
"5507498","2063010",1,1,21,"","","1703108140001178","20040201040607","20070504070789",0
"5507499","2063011",1,1,24,"","","1703161210000011","20070807072230","20061009060746",0
"5507500","2063012",1,1,31,"","","1703142090000007","20070211061809","20071210072016",0
"5507501","2063012",2,2,29,"","","1703132020003424","20040112030906","20060908062187",0
"5507502","2063013",1,2,32,"","","1703108140001287","20061211061784","20060605061640",0
"5507503","2063013",2,1,34,"","","1703161210000012","20040807041671","20060909060983",0
"5507504","2063014",1,1,34,"","","","20070503072335","20070403072352",0
"5507505","2063015",1,2,30,"","","","20070403071121","20070201072162",0
"5507506","2063016",1,2,35,"","","1703142090000007","20070808071972","20051211051655",0
"5507507","2063016",3,2,6,"","170993000984","","2054-030-1997-2","2054-030-1997-1",0
"5507508","2063016",3,2,4,"","170993001047","","1917-034-1997-2","1917-034-1997-1",0
"5507509","2063016",3,1,2,"","","","2509-042-1997-2","2509-042-1997-1",0
"5507510","2063017",1,1,29,"","","1703139030000024","20070504072591","20060301061688",0
"5507511","2063018",1,1,22,"","","170319102229","20040201040607","20070504070789",0
"5507512","2063018",17,1,23,"","","","20040201040607","20070504070789",0
"5507513","2063018",17,1,22,"","","","20040201040607","20070504070789",0
"5507514","2063018",17,1,24,"","","1703124350000134","20040201040607","20070504070789",0
"5507515","2063019",1,2,23,"","","1703132050001317","20061010061534","20070201070797",0
"5507516","2063019",18,2,22,"","","1703141140000054","20061010061534","20070201070797",0
"5507517","2063020",1,1,31,"","","1704384600100412","20060403061657","20061210062175",0
"5507518","2063020",2,2,29,"","","","20071211072393","20060504062246",0
"5507519","2063020",3,2,3,"","","","6498-193-1997-2","6498-193-1997-1",0
"5507520","2063020",3,1,0,"","","","5332-187-1997-2","5332-187-1997-1",0
"5507521","2063021",1,2,54,"","","1703141130000035","20071110072433","20060706062271",0
"5507522","2063022",1,1,42,"","","1703141080000208","20060302062305","20060705061530",0
"5507523","2063022",2,2,45,"","","1703144070000022","20060201062276","20050201050829",0
"5507524","2063023",1,2,38,"","","","20040403041679","20040301042133",0
"5507525","2063023",3,1,16,"","170993000925","","20050908050876","20050503051951",0
"5507526","2063023",3,1,14,"","170993000925","","6546-036-2007-2","6546-036-2007-1",0
"5507527","2063023",3,2,10,"","170993000984","","6539-174-2002-2","6539-174-2002-1",0
"5507528","2063024",1,2,31,"","","","20061211061784","20060605061640",0
"5507529","2063025",1,2,21,"","","1703141140000065","20070112061485","20070908070604",0
"5507530","2063026",1,2,26,"","","1703141130000035","20051009052389","20060403060791",0
"5507531","2063027",1,2,41,"","","1703141080000150","20050807051484","20070807072407",0
"5507532","2063027",3,2,14,"","170993000925","","6664-173-2002-2","6664-173-2002-1",0
"5507533","2063028",1,1,34,"","","1703135020000010","20070302070731","20040907041113",0
"5507534","2063029",1,2,30,"","","1703141090000064","20071211071151","20051110050775",0
"5507535","2063030",1,2,26,"","","1703133010000284","20070112061510","20070403070908",0
"5507536","2063030",19,1,26,"","","1703141140000065","20051110050057","20071009071561",0
"5507537","2063031",1,2,32,"","","1703132010000204","20040301042413","20040202041719",0
"5507538","2063031",3,1,11,"","170993001094","","6475-042-2007-2","6475-042-2007-1",0
"5507539","2063031",3,2,10,"","170993001094","","5308-032-1997-2","5308-032-1997-1",0
"5507540","2063032",1,2,29,"","","1703132010002231","20050112040513","20060706061427",0
"5507541","2063032",3,2,10,"","170993001094","","5308-032-1997-2","5308-032-1997-1",0
"5507542","2063032",3,2,8,"","170993000984","","6750-185-2002-2","6750-185-2002-1",0
"5507543","2063033",1,1,36,"","","1703141070000023","20070112061183","20070402071496",0
"5507544","2063034",1,2,42,"","","1703141010000056","20060403061004","20040504040990",0
"5507545","2063035",1,2,58,"","","","20070112062545","20070403071494",0
"5507546","2063035",3,1,17,"","170319101368","1703132010002173","20061008061227","20070807070566",0
"5507547","2063036",1,2,32,"","","1703132040001189","20061110062455","20070302070953",0
"5507548","2063037",1,2,28,"","","1703128210000053","20070706072429","20071110070772",0
"5507549","2063038",1,1,32,"","","1703141070000058","20071009071879","20060605062297",0
"5507550","2063039",1,1,18,"","","1703141140000055","20060706061255","20060503061704",0
"5507551","2063040",1,1,58,"","","1703128190000447","20050605050744","20071210072469",0
"5507552","2063041",1,1,60,"","","10054235","20051111050917","20030605032398",0
"5507553","2063042",1,2,28,"","","10054277","20070807070941","20071109072221",0
"5507554","2063042",2,1,28,"","","","20070605071944","20040112033019",0
"5507555","2063043",1,1,73,"","","","20070908072292","20070606071890",0
"5507556","2063044",1,1,37,"","","1703180940000583","20071210071946","20070112062420",0
"5507557","2063044",2,2,37,"","","1703170050000134","20070605070513","20070201071167",0
"5507558","2063044",3,2,11,"","170319101365","","5613-191-1997-2","5613-191-1997-1",0
"5507559","2063045",1,1,37,"","","1703144070000023","20050908052113","20040706042427",0
"5507560","2063045",3,1,11,"","170993000984","","6475-042-2007-2","6475-042-2007-1",0
"5507561","2063045",19,1,48,"","","","20030908032533","20041211041259",0
"5507562","2063046",1,2,55,"","","1703114080000134","20051211050587","20040908042013",0
"5507563","2063046",3,1,16,"","170993000925","","20050908050876","20050503051951",0
"5507564","2063047",1,1,21,"","","1703141140000062","20070707071931","20060201060588",0
"5507565","2063047",18,1,21,"","","1703124350000138","20060707061797","20070101070756",0
"5507566","2063047",18,2,21,"","","1703141140000065","20060301062121","20061211061080",0
"5507567","2063048",1,1,69,"","","1703132050001158","20051110051186","20071110071777",0
"5507568","2063048",2,2,67,"","","1703180470100329","20061211061565","20070504070760",0
"5507569","2063049",1,1,39,"","","1703141130000035","20061109062099","20060706061349",0
"5507570","2063050",1,2,22,"","","1703141130000035","20031110031836","20051110051300",0
"5507571","2063050",17,2,20,"","","1703128190000425","20040302040952","20050807051883",0
"5507572","2063051",1,1,62,"","","","20060403062146","20060706061321",0
"5507573","2063052",1,2,55,"","","1703141070000050","20070403070740","20070201072026",0
